idx,mol_id,smiles,scaffold,split
2045,TOX27325,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1,O=C(C=Cc1ccccc1)NC1CCC(CCN2CCc3ccc(-c4ncon4)cc3CC2)CC1,train
2048,TOX27320,CCN1CCC2(CC1)COc1cc3c(cc12)N(C(=O)c1ccc(-c2ccc(-c4nnc(C)o4)cc2C)cc1)CC3,O=C(c1ccc(-c2ccc(-c3nnco3)cc2)cc1)N1CCc2cc3c(cc21)C1(CCNCC1)CO3,train
2049,TOX27322,Cc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1ccc(Oc3cccnc3C)nc1)CC2,O=C(Nc1ccc(Oc2cccnc2)nc1)N1CCc2ccccc21,train
2050,TOX27328,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1,c1ccc(-c2cccc(-c3nc[n-]n3)c2)cc1,train
2052,TOX20674,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,train
2053,TOX20675,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2CC=CC2=O)cc1,train
2055,TOX20678,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,O=C1C=CC(=O)C=C1,train
2056,TOX20679,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,O=c1c(-c2ccccc2)coc2ccccc12,train
2057,TOX26454,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,c1ccc(Nc2ncnc3ccccc23)cc1,train
2058,TOX26455,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,O=C1CC(=O)OCC2OC(=O)N(CCCCn3cnc(-c4cccnc4)c3)C2CC(=O)CCCC(OC2CCCCO2)C1,train
2059,TOX26456,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,O=C(COc1ccccc1)NC(CCC(Cc1ccccc1)NC(=O)CN1CCCNC1=O)Cc1ccccc1,train
2060,TOX26457,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,c1ccc(-c2cccnc2-c2cccnc2)cc1,train
2062,TOX26451,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,O=c1ncccn1C1CCCO1,train
2063,TOX26452,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,O=C1C=CC2C(CCC3C2CCC2C(C(=O)Nc4ccccc4)CCC23)N1,train
2064,TOX26453,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,train
2065,TOX26458,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,c1ccc2c(c1)CCC1C2CCC2CCCC21,train
2067,TOX26988,NC(CS)C(=O)O,NC(CS)C(=O)O,train
2068,TOX26989,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,c1ccc2[nH]ccc2c1,train
2069,TOX22297,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,c1cncnc1,train
2070,TOX24365,CC(C)(C)NC(N)=O,CC(C)(C)NC(N)=O,train
2071,TOX6900,CCCCCCCCCCCC[N+](C)(C)C,CCCCCCCCCCCC[N+](C)(C)C,train
2072,TOX22299,CC(C)c1ccc(O)cc1,c1ccccc1,train
2073,TOX7494,Cc1cccc(N)c1N,c1ccccc1,train
2074,TOX7496,O=C([O-])COc1ccc(Cl)cc1Cl,c1ccccc1,train
2076,TOX7498,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,c1ccccc1,train
2078,TOX24490,COC(=O)c1sccc1S(N)(=O)=O,c1ccsc1,train
2079,TOX24491,NC(=O)CN1CCCC1=O,O=C1CCCN1,train
2080,TOX17728,O=C(c1ccccc1)c1ccc(O)c(O)c1O,O=C(c1ccccc1)c1ccccc1,train
2081,TOX27581,CCCCCOC(=O)CCCCC,CCCCCOC(=O)CCCCC,train
2082,TOX1238,Oc1cccc(O)c1,c1ccccc1,train
2085,TOX27584,CCCCCC(=O)OCCc1ccccc1,c1ccccc1,train
2086,TOX27587,CC/C=C\CCCCCO,CCC=CCCCCCO,train
2087,TOX27589,CCCCCc1cccc(=O)o1,O=c1cccco1,train
2088,TOX1233,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,O=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1,train
2089,TOX1231,Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C,c1ccc(N=Nc2cccc3ccccc23)cc1,train
2090,TOX1237,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,O=C(OC1CCC2CC3c4[nH]c5ccccc5c4CCN3CC2C1)c1ccccc1,train
2091,TOX4602,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,train
2092,TOX1235,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c2cc1C,c1ccc(-c2c3ccccc3[o+]c3ccccc23)cc1,train
2095,TOX28493,CN1C(=O)N(c2ccccc2Br)Cc2cnc(Nc3ccc4c(c3)OCC(CO)O4)nc21,O=C1Nc2nc(Nc3ccc4c(c3)OCCO4)ncc2CN1c1ccccc1,train
2096,TOX28490,O=C([N-]S(=O)(=O)/C=C/c1ccccc1)c1ccc(F)cc1Cl,O=C([N-]S(=O)(=O)C=Cc1ccccc1)c1ccccc1,train
2098,TOX28494,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,O=C1CCC(CC(C(=O)Nc2cnccn2)c2ccccc2)C1,train
2100,TOX21987,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,O=C1CCCN1c1ccccc1,train
2101,TOX1097,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,train
2102,TOX1094,Nc1ccc(Oc2ccc(N)cc2)cc1,c1ccc(Oc2ccccc2)cc1,train
2103,TOX21983,CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],c1ccc(Oc2ccccc2)cc1,train
2104,TOX1093,C=CCOc1ccccc1OCC(O)CNC(C)C,c1ccccc1,train
2105,TOX21981,O=C(O)CF,O=C(O)CF,train
2106,TOX20583,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,c1cc2c3c(c[nH]c3c1)CC1NCCCC21,train
2107,TOX26133,CN1C(C(=O)Nc2ccccn2)C(=O)c2sc(Cl)cc2S1(=O)=O,O=C(Nc1ccccn1)C1NS(=O)(=O)c2ccsc2C1=O,train
2108,TOX24359,O=C1CCCCCCCCCCCCCCO1,O=C1CCCCCCCCCCCCCCO1,train
2110,TOX28679,C[N+](C)(CCCCCC[N+](C)(C)C1c2ccccc2-c2ccccc21)C1c2ccccc2-c2ccccc21,c1ccc2c(c1)-c1ccccc1C2[NH2+]CCCCCC[NH2+]C1c2ccccc2-c2ccccc21,train
2111,TOX24355,c1ccc(CNCc2ccccc2)cc1,c1ccc(CNCc2ccccc2)cc1,train
2113,TOX28674,C/N=C(\NC)NCc1ccccc1.C/N=C(\NC)NCc1ccccc1,c1ccccc1.c1ccccc1,train
2114,TOX24356,OCCNCc1ccccc1,c1ccccc1,train
2116,TOX28673,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,O=C1CCCCC1c1ccccc1,train
2117,TOX28670,ClCCN(CCCl)CCCl,ClCCN(CCCl)CCCl,train
2118,TOX24352,COC(=O)Cc1ccccc1,c1ccccc1,train
2119,TOX27910,CCCCCC[n+]1ccccc1,c1cc[nH+]cc1,train
2121,TOX27916,CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CC[NH2+]C1,train
2122,TOX29306,CC[N+]1(C)CCCC1,C1CC[NH2+]C1,train
2123,TOX11460,CCCC[N+]1(C)CCCC1,C1CC[NH2+]C1,train
2124,TOX27915,CCCC[N+]1(C)CCCC1.N#CN=C=[N-],C1CC[NH2+]C1,train
2125,TOX26641,C/C(=C(\CCOC(=O)C(C)C)SS/C(CCOC(=O)C(C)C)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,C(=CSSC=CNCc1cncnc1)NCc1cncnc1,train
2126,TOX27918,CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CC[NH2+]C1,train
2127,TOX27919,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,c1c[nH+]c[nH]1,train
2128,TOX26136,O=S(=O)(O)c1cc(I)c(O)c2ncccc12,c1ccc2ncccc2c1,train
2130,TOX2762,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,C=C1SC(C(=O)NC2C(=O)N3C=C(CSc4nnn[nH]4)CSC23)S1,train
2131,TOX2764,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,train
2132,TOX3490,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,c1ccc2c(c1)CCc1sccc1C2=C1CCNCC1,train
2133,TOX3492,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)C1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,O=C1c2cc3ccc(OC4CC(OC5CCCCO5)CCO4)cc3cc2CCC1OC1CC(OC2CC(OC3CCCCO3)CCO2)CCO1,train
2134,TOX3495,C[n+]1ccccc1/C=N/O,c1cc[nH+]cc1,train
2136,TOX3497,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,c1ccc2c(c1)Cc1cccnc1O2,train
2137,TOX6472,O=C(Cl)CCl,O=C(Cl)CCl,train
2138,TOX2544,CC(=O)Nc1nnc(S(N)(=O)=O)s1,c1nncs1,train
2139,TOX2546,CC(=O)NO,CC(=O)NO,train
2140,TOX2541,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,O=c1oc2ccccc2cc1Cc1ccccc1,train
2141,TOX2540,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,O=C(c1ccccc1)n1ccc2ccccc21,train
2142,TOX2543,CC(=O)Nc1ccccc1,c1ccccc1,train
2144,TOX5269,CCNc1cc(O)ccc1C,c1ccccc1,train
2145,TOX621,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,O=C(Cc1ccccc1)OCc1cccc(Oc2ccccc2)c1,train
2146,TOX620,COP(=S)(OC)Oc1ccc(SC)c(C)c1,c1ccccc1,train
2147,TOX622,[Fe+3],[Fe+3],train
2150,TOX627,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,c1ccc(C(Cn2cncn2)Cn2cncn2)cc1,train
2152,TOX629,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)C(F)(F)F,c1ccc2c(c1)Cc1ccccc1-2,train
2153,TOX628,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,c1ccccc1,train
2154,TOX12578,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC,CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,train
2155,TOX12579,CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,c1ccncc1,train
2156,TOX12577,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,O=C(OCc1ccccc1)C1CC1,train
2157,TOX12572,C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,O=C1C=CC(OC(=O)C2CC2)C1,train
2159,TOX6519,CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,c1ccccc1,train
2160,TOX25409,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,c1ccc(Nc2ccccc2)cc1,train
2161,TOX6512,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,c1ccccc1,train
2162,TOX6513,O=C1NC(=O)C2CC=CCC12,O=C1NC(=O)C2CC=CCC12,train
2163,TOX25405,C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,train
2165,TOX6514,O=C1NC(=O)c2ccccc21,O=C1NC(=O)c2ccccc21,train
2168,TOX4151,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,c1ccc(CCn2ccnc2)cc1,train
2169,TOX14664,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,O=C1CN=C(c2ccccn2)N1,train
2170,TOX14665,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,O=C1CN=C(c2ccccn2)N1,train
2171,TOX199,CCBr,CCBr,train
2172,TOX198,ClC(Cl)Br,ClC(Cl)Br,train
2173,TOX193,O=[N+]([O-])c1cc(N(CCO)CCO)ccc1NCCO,c1ccccc1,train
2174,TOX190,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,train
2176,TOX194,OB(O)O,OB(O)O,train
2178,TOX22424,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,O=S(=O)(Nc1cnc2ccccc2n1)c1ccccc1,train
2179,TOX3146,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1CCCCC1,train
2180,TOX3632,O=C(O)[C@H](O)[C@@H](O)C(=O)O,O=C(O)C(O)C(O)C(=O)O,train
2182,TOX3148,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,O=C(CCCCC(=O)Nc1ccccc1)Nc1ccccc1,train
2183,TOX3149,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,c1ccccc1,train
2185,TOX29295,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,C1CC[NH2+]CC1,train
2186,TOX29293,COCC(O)CO,COCC(O)CO,train
2187,TOX23761,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,O=C(Nc1ccccc1)Nc1ccccc1,train
2189,TOX24663,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,c1ccc(N=Nc2ccc3ccccc3c2)cc1,train
2190,TOX23765,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,O=C1C=C(C2CCC3C2CCC2C4CCC(OC5CCCCO5)CC4CCC23)CO1,train
2191,TOX7641,CC(C)OC(=O)CCCCC(=O)OC(C)C,CC(C)OC(=O)CCCCC(=O)OC(C)C,train
2196,TOX24768,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,train
2197,TOX10636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,O=C1c2ccccc2C(=O)c2cc3c(cc21)CCCC3OC1CCCCO1,train
2198,TOX24769,CC(C=O)Cc1ccc(C(C)C)cc1,c1ccccc1,train
2199,TOX21409,O=C(CCl)Nc1ccccc1,c1ccccc1,train
2200,TOX21403,COc1ccc(OC)c(Cl)c1,c1ccccc1,train
2201,TOX21400,CCCCC(CC)(CO)CO,CCCCC(CC)(CO)CO,train
2202,TOX21404,Cc1cc(O)c(Cl)cc1C,c1ccccc1,train
2203,TOX21405,NC(=O)c1ccc([N+](=O)[O-])cc1Cl,c1ccccc1,train
2205,TOX27463,O=C1CC2CC1C1CCCC21,O=C1CC2CC1C1CCCC21,train
2206,TOX27461,Nc1cccnc1,c1ccncc1,train
2208,TOX27464,CCc1nccnc1C,c1cnccn1,train
2209,TOX27465,CC(C)c1ccc2ncccc2c1,c1ccc2ncccc2c1,train
2210,TOX27468,Cc1cccc(C(C)(C)C)c1O,c1ccccc1,train
2211,TOX27469,CN(C)CCCN(C)C,CN(C)CCCN(C)C,train
2213,TOX31587,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,O=C(OCCN1CCOCC1)c1cccnc1Nc1ccccc1,train
2215,TOX31585,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,train
2216,TOX31582,CCOC(=O)C(=O)CCc1ccccc1,c1ccccc1,train
2217,TOX31583,CCOC(=O)C(=O)c1csc(NC=O)n1,c1cscn1,train
2218,TOX31580,CO/N=C(\C(=O)O)c1csc(NC(=O)CCl)n1,c1cscn1,train
2219,TOX31588,CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,O=C(NCC1CCCN1)C(c1ccccc1)c1ccccc1,train
2220,TOX31589,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,c1ccccc1,train
2221,TOX5469,CC(C)CCO,CC(C)CCO,train
2222,TOX5461,C=C(C)C(=O)OCC(C)C,C=C(C)C(=O)OCC(C)C,train
2223,TOX5466,C=C(C)C(=O)OCCCCCCCC(C)C,C=C(C)C(=O)OCCCCCCCC(C)C,train
2224,TOX5465,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,O=[PH](Oc1ccccc1)Oc1ccccc1,train
2225,TOX5464,O=C=NC1CCCCC1,C1CCCCC1,train
2226,TOX2948,COS(=O)(=O)[O-].C[N+]1(C)CCC(=C(c2ccccc2)c2ccccc2)CC1,c1ccc(C(=C2CC[NH2+]CC2)c2ccccc2)cc1,train
2227,TOX5722,CC(=O)c1cccc([N+](=O)[O-])c1,c1ccccc1,train
2228,TOX5723,CC(=O)c1ccccc1[N+](=O)[O-],c1ccccc1,train
2229,TOX5724,CC(=O)c1ccc([N+](=O)[O-])cc1,c1ccccc1,train
2230,TOX5725,Nc1cccc([N+](=O)[O-])c1,c1ccccc1,train
2231,TOX5726,Nc1ccccc1[N+](=O)[O-],c1ccccc1,train
2233,TOX26843,Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCCC34CO[C@@H]2[C@H]41,c1ccc2c(c1)OC1CCC3CCCCC34COC2C14,train
2234,TOX26842,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,c1ncc2ncn(C3CCCO3)c2n1,train
2235,TOX26841,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,O=c1cc(-c2ccccc2)oc2ccccc12,train
2238,TOX26846,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@H](OC)[C@@H]1OC,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3,train
2241,TOX5661,C=C(C)c1ccccc1,c1ccccc1,train
2242,TOX12891,O=C(Cl)c1c(Cl)cccc1Cl,c1ccccc1,train
2243,TOX22171,CCCCCCCCCCCCN1CCOCC1,C1COCCN1,train
2245,TOX6285,COc1ccc(C=O)cc1OC,c1ccccc1,train
2246,TOX20112,CCCCCCC(=O)OCC,CCCCCCC(=O)OCC,train
2248,TOX20110,CCOC(=O)CC,CCOC(=O)CC,train
2249,TOX20115,Sc1nnc(S)s1,c1nncs1,train
2250,TOX20114,C=CC(=O)NC(C)(C)C,C=CC(=O)NC(C)(C)C,train
2252,TOX5093,COc1ccc(Nc2ccc(OC)cc2)cc1,c1ccc(Nc2ccccc2)cc1,train
2253,TOX14324,CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,c1ccccc1,train
2254,TOX5096,COC(=O)CCCCC(=O)OC,COC(=O)CCCCC(=O)OC,train
2255,TOX5094,COCCOC(=O)c1ccccc1C(=O)OCCOC,c1ccccc1,train
2256,TOX28809,COc1cc(CCN)c(OC)cc1Br,c1ccccc1,train
2257,TOX28808,COc1cc(C[C@@H](C)N)c(OC)cc1Br,c1ccccc1,train
2258,TOX28801,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,O=c1c2ccccc2ncn1-c1ccccc1,train
2259,TOX28800,C=CCC1([C@@H](C)CCC)C(=O)NC(=O)NC1=O,O=C1CC(=O)NC(=O)N1,train
2260,TOX28803,CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13,c1ccc2c3c([nH]c2c1)C1CC2CCC1N(CC3)C2,train
2261,TOX28802,CCC(N)Cc1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1,train
2262,TOX28805,COc1cc(CCN)cc(OC)c1OC,c1ccccc1,train
2263,TOX28804,CCCSc1cc(OC)c(CCN)cc1OC,c1ccccc1,train
2264,TOX28807,COc1cc(C[C@H](C)N)c(OC)cc1Br,c1ccccc1,train
2265,TOX28806,COc1cc(CC(C)C)cc(OC)c1OC,c1ccccc1,train
2266,TOX1395,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],c1ccccc1,train
2268,TOX1396,CN1C(=O)OC(C)(C)C1=O,O=C1COC(=O)N1,train
2269,TOX1391,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
2270,TOX1390,ClCC(Cl)CCl,ClCC(Cl)CCl,train
2271,TOX1393,OCCOCCOCCO,OCCOCCOCCO,train
2272,TOX1392,OCCN(CCO)CCO,OCCN(CCO)CCO,train
2273,TOX5486,CC(C)NCC(O)c1ccc(O)c(O)c1,c1ccccc1,train
2274,TOX1398,Cc1cc(C)c(N)cc1C,c1ccccc1,train
2275,TOX14497,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,c1ccc(CC2CCCC2Cn2cncn2)cc1,train
2277,TOX12523,O=c1[nH]sc2ccccc12,O=c1[nH]sc2ccccc12,train
2278,TOX1170,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,train
2279,TOX4413,CC(=O)Nc1ccccc1C,c1ccccc1,train
2280,TOX4412,CC(=O)Nc1cccc(C)c1,c1ccccc1,train
2281,TOX1175,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(OCCO)C1OC(OCCO)CC1OCCO,C1CCOC1,train
2282,TOX1174,Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br,c1ccc(-c2ccccc2)cc1,train
2283,TOX1179,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1,c1ccccc1,train
2284,TOX12525,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,c1ccc(-c2ccccc2)cc1,train
2285,TOX2159,C=CCCCCCCC=C,C=CCCCCCCC=C,train
2287,TOX13562,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,c1ccccc1,train
2288,TOX13564,CC1=C2[C@H](/C=C(\C)C(=O)O)CC[C@@H](C)[C@H]2[C@H](O)C1,C1=C2CCCCC2CC1,train
2289,TOX13566,Cl[In](Cl)Cl,Cl[In](Cl)Cl,train
2291,TOX24725,CCCCOC(=O)CO,CCCCOC(=O)CO,train
2292,TOX17672,CCCC(=O)[O-],CCCC(=O)[O-],train
2293,TOX24727,CN(C1CCCCC1)C1CCCCC1,C1CCC(NC2CCCCC2)CC1,train
2294,TOX24720,Cc1ccnc(N)c1,c1ccncc1,train
2295,TOX24721,CN(C)C(C)(C)CO,CN(C)C(C)(C)CO,train
2296,TOX24722,CC(=O)CC(=O)Nc1ccc(S(=O)(=O)[O-])cc1,c1ccccc1,train
2298,TOX3825,[As]#[In],[As]#[In],train
2299,TOX3826,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,C1CCCCC1,train
2300,TOX25883,CN(C)CCCO[C@H]1[C@@H](C(O)CO)O[C@@H]2OC(C)(C)O[C@H]12,C1CC2OCOC2O1,train
2301,TOX25880,CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,c1ccc(Cc2ccccc2)cc1,train
2303,TOX25886,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,c1ccc(CNC2CCCCC2)cc1,train
2304,TOX28119,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,c1ccccc1,train
2305,TOX18831,COCCOC(=O)CC#N,COCCOC(=O)CC#N,train
2306,TOX18830,CCCC(=O)OC(C)(C)Cc1ccccc1,c1ccccc1,train
2308,TOX28117,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,C1=CC2CC1C1CCCC21,train
2310,TOX25360,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,train
2311,TOX24600,OCC1CC=CCC1,C1=CCCCC1,train
