NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,MolWt,LogP,TPSA,HDonors,HAcceptors,RotBonds,RingCount,AromaticRings,ExactMolWt
0,0,0,0,0,0,0,1,0,0,,0,TOX603,S=C([S-])NCCNC(=S)[S-],210.37400000000002,-0.1708,24.06,2,4,3,0,0,209.9424794
0,0,0,0,0,0,0,0,0,0,,0,TOX602,O=C1NCCN1,86.09400000000001,-0.7008,41.13,2,1,0,1,0,86.04801281
0,0,0,0,0,0,0,1,0,0,0,0,TOX977,C[N+](=O)[O-],61.040000000000006,-0.1071,43.14,0,2,0,0,0,61.01637834
,,,,,,,0,,0,,,TOX976,C[N+]([O-])(CCCl)CCCl,172.055,1.4083999999999999,23.06,0,1,4,0,0,171.0217693
0,0,0,0,0,0,0,0,0,0,,0,TOX607,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,390.5640000000003,6.433000000000007,52.60000000000001,0,4,14,1,1,390.2770097
0,0,0,0,0,0,0,0,0,0,1,0,TOX970,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,284.098,4.693900000000002,52.370000000000005,0,3,3,2,2,282.9802984
0,0,0,0,0,0,0,0,0,0,0,0,TOX605,CCCCC(CC)CO,130.231,2.1951000000000005,20.23,1,1,5,0,0,130.1357652
0,0,0,0,0,0,0,0,0,0,0,0,TOX604,C1CC2OC2CC1C1CO1,140.182,0.9527,25.06,0,2,1,3,0,140.0837296
0,0,0,0,0,0,0,1,0,0,0,0,TOX12552,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1,363.336,3.5164000000000026,55.32000000000001,0,5,5,2,2,363.0664605
0,0,0,1,1,0,0,0,0,0,1,0,TOX12553,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],421.7340000000001,5.340800000000003,89.52,0,5,6,2,2,421.04524642399997
0,0,0,,,,0,1,0,0,,0,TOX12550,Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,421.49700000000024,5.026820000000005,74.94000000000001,0,7,7,3,3,421.20015634399994
0,,1,1,,1,1,,0,1,,1,TOX12551,O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,465.0930000000001,5.9860000000000015,111.2,1,6,4,2,2,463.95137928800006
0,0,0,0,0,0,0,0,0,0,0,0,TOX12556,COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl,403.88800000000026,2.7951000000000015,65.59,0,8,4,3,2,403.0227392
0,0,0,,0,0,0,0,0,0,,0,TOX12554,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,423.86800000000017,4.335100000000004,72.91,0,5,8,3,1,423.12487873599997
0,0,0,0,0,0,0,1,0,0,,0,TOX12555,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,354.3370000000002,1.9281,66.92,0,4,2,4,1,354.10158518000003
0,,0,,0,,,1,0,0,,,TOX12558,CO/N=C(/C(=O)OC)c1ccccc1COc1ccccc1C,313.353,3.097520000000002,57.120000000000005,0,5,6,2,2,313.1314081
0,0,0,0,0,0,,0,0,,1,0,TOX12559,CC1(C)[C@@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,449.8560000000001,6.543980000000005,59.32000000000001,0,4,6,3,2,449.1005558
0,0,0,0,0,0,0,0,0,0,,0,TOX25464,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,500.43200000000013,8.644300000000001,23.47,1,2,10,3,3,499.1656546
0,0,0,0,0,0,0,,0,,0,0,TOX25465,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,539.5830000000003,-6.9493,283.64000000000004,11,16,6,4,0,539.2802571
0,0,0,0,0,0,0,,0,0,0,0,TOX25466,CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,465.5280000000002,1.2958000000000012,137.26000000000002,2,9,7,3,1,465.15697120400006
0,0,0,0,0,0,,,0,,,0,TOX25467,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1.CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,582.8700000000001,6.944000000000009,82.98,4,6,12,4,2,582.4396583360001
1,1,0,,0,0,0,,0,,0,0,TOX25460,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,495.03100000000035,4.595100000000004,80.66999999999999,1,5,3,4,0,494.22353015199985
0,0,0,0,0,0,0,0,0,0,0,0,TOX25461,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.4320000000001,2.3655,87.66,3,5,10,1,1,336.2049074
0,0,0,0,0,0,0,0,0,0,1,0,TOX25462,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.3410000000001,1.48242,112.74,2,6,2,3,2,335.05759151600006
0,0,0,0,0,0,0,,0,,0,0,TOX25463,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,813.9790000000003,2.767400000000005,206.05,3,16,12,3,0,813.4510704439999
0,0,0,0,0,0,0,0,0,0,0,0,TOX25469,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,260.31399999999996,3.167200000000001,54.37,1,3,4,2,2,260.0507152
0,0,0,0,0,0,0,,0,,,0,TOX25399,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,328.481,4.495600000000004,15.71,0,4,5,3,2,328.1609344
0,0,0,0,0,0,0,0,0,0,0,0,TOX9059,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,538.066,7.193400000000004,0,0,0,7,0,0,537.9648708
0,,,,,,1,1,,1,1,,TOX24796,C=CC(=O)O[Sn](CCCC)(CCCC)CCCC,361.11400000000026,5.061400000000005,26.3,0,2,11,0,0,362.1267749
,0,0,,0,0,0,0,0,0,0,0,TOX5046,CCCCOCCOCCOCCCC,218.33699999999993,2.636400000000001,27.69,0,3,12,0,0,218.1881947
0,0,0,0,0,0,0,0,0,0,0,0,TOX1948,CNC(=O)Oc1ccccc1OC(C)C,209.24499999999998,2.192,47.56,1,3,3,1,1,209.1051933
0,0,0,0,0,0,0,0,0,0,,0,TOX1949,C#CC(C)(C)O,84.11799999999998,0.3905,20.23,1,1,0,0,0,84.05751488
0,0,0,1,0,0,0,0,0,0,0,0,TOX1946,CCCCCCCCCCO,158.285,3.119400000000002,20.23,1,1,8,0,0,158.1670653
0,0,0,0,0,0,0,0,0,0,0,0,TOX1947,CCCCCCCCCCCCCO,200.36599999999996,4.289700000000004,20.23,1,1,11,0,0,200.21401551600002
0,0,0,0,0,0,0,0,0,0,0,0,TOX1940,CCCCCCCCO,130.23100000000002,2.3392000000000013,20.23,1,1,6,0,0,130.1357652
0,0,0,0,0,0,0,0,0,0,0,0,TOX1941,CCOCCOCCO,134.175,0.031799999999999884,38.69,1,3,6,0,0,134.0942943
0,0,0,0,0,0,0,0,0,0,0,0,TOX1943,CCCCCCCCCC(C)=O,170.296,3.7161000000000026,17.07,0,1,8,0,0,170.1670653
0,0,0,0,0,0,0,0,0,0,,0,TOX7728,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,542.9110000000004,10.208199999999996,52.60000000000001,0,5,30,0,0,542.4368815
0,0,0,0,0,0,0,0,0,0,0,0,TOX7729,CC12CCCC=C1C(=O)OC2=O,166.176,1.1864000000000001,43.370000000000005,0,3,0,2,0,166.0629942
0,0,,0,0,0,0,0,0,,1,,TOX7721,CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,405.5850000000001,8.082000000000008,12.03,1,1,6,4,4,405.24565
0,0,0,0,0,0,0,0,0,0,0,0,TOX3618,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.4910000000001,3.795500000000003,57.690000000000005,0,3,6,4,3,404.1194635
0,0,0,0,0,0,0,0,0,0,0,0,TOX3616,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,294.33600000000007,1.17662,107.2,2,6,4,2,2,294.07866130800005
0,0,0,0,0,0,0,0,0,0,0,0,TOX3615,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,270.339,1.2295199999999997,97.97,2,6,3,2,2,270.0245176
0,0,0,0,0,0,0,0,0,0,0,0,TOX3612,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,264.31,1.16802,97.97,2,5,3,2,2,264.0680966
0,0,0,0,0,0,0,0,0,0,0,0,TOX3613,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,280.30899999999997,0.8681999999999999,107.19999999999999,2,6,4,2,2,280.0630112
0,0,0,0,0,0,0,0,0,0,0,0,TOX3611,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,280.30899999999997,0.8681999999999999,107.2,2,6,4,2,2,280.0630112
1,1,0,0,1,0,0,0,0,0,0,0,TOX4397,CC(=O)CC(=O)Nc1ccccc1,177.203,1.6041999999999998,46.17,1,2,3,1,1,177.0789786
0,0,0,0,0,0,0,0,0,0,0,0,TOX4394,CC(=O)O,60.05200000000001,0.0909,37.3,1,1,0,0,0,60.021129368000004
0,0,0,0,0,0,0,0,0,0,0,0,TOX4395,CC(=O)OC(C)=O,102.089,0.096,43.370000000000005,0,3,0,0,0,102.0316941
0,0,0,0,0,0,0,0,0,0,0,0,TOX4392,CC(=O)Nc1ccc(C(=O)O)cc1,179.17499999999998,1.3432,66.4,2,2,2,1,1,179.0582431
0,0,0,0,0,0,0,0,0,0,0,0,TOX4399,CC(=O)C(C)O,88.106,-0.0438,37.3,1,2,1,0,0,88.0524295
0,0,,0,1,1,0,0,0,0,0,0,TOX7620,COc1ccc(NC(C)=O)cc1N,180.207,1.2357999999999998,64.35,2,3,2,1,1,180.0898776
0,0,0,0,0,0,0,0,0,0,0,0,TOX7625,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,390.56400000000025,6.433000000000007,52.60000000000001,0,4,14,1,1,390.2770097
0,0,0,0,0,0,0,0,0,0,,0,TOX7624,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,299.049,-1.306,175.82999999999998,6,4,6,0,0,298.9724909
0,0,0,0,0,0,0,0,0,0,0,0,TOX21396,CCC(C)S,90.19099999999999,1.7147,0,1,1,1,0,0,90.05032132
0,0,0,,0,0,0,,0,0,0,0,TOX23709,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,411.63000000000017,5.0019000000000045,41.49,2,3,0,6,0,411.31372955200004
0,0,0,,0,0,0,1,0,,0,,TOX26285,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2,337.41900000000015,3.520100000000002,38.77,0,4,5,4,2,337.16779359599997
0,0,1,,,0,0,,0,1,1,,TOX26284,O=[N+]([O-])c1ccc(O)c2ncccc12,190.158,1.8485999999999996,76.26,1,4,1,2,2,190.0378421
0,0,0,0,0,0,0,0,0,0,0,0,TOX26287,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,248.30700000000004,2.0696,72.19,2,3,3,2,2,248.0619486
0,0,0,0,0,0,0,0,0,0,,0,TOX26286,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,284.366,1.4835,97.97,2,6,4,2,2,284.0401676
0,0,0,0,0,0,0,0,0,0,0,0,TOX26281,Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O,283.33099999999996,2.66922,60.05,1,4,5,3,3,283.1320768
0,0,0,0,0,0,0,,0,,0,0,TOX26280,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,363.88500000000016,3.820400000000003,47.56,1,4,7,5,1,363.1601214
,,,,,,,,,0,,,TOX26283,CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,331.362,2.987000000000002,40.54,1,3,3,3,2,331.13838528800005
0,0,0,0,0,0,0,0,0,0,0,0,TOX26282,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.4280000000001,3.515640000000001,81.54,1,5,7,3,3,378.1579572
0,0,,0,0,,0,0,0,0,1,0,TOX26289,CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,233.267,2.36902,51.46,1,4,2,2,2,233.1051933
0,0,0,0,0,0,0,0,0,0,0,0,TOX26288,CN1CCN(C(=O)C2CCCCC2)CC1,210.3209999999999,1.3406999999999998,23.55,0,2,1,2,0,210.1732133
,,0,,0,,0,0,0,,0,0,TOX5447,ICCc1ccccc1,232.064,2.6641000000000004,0,0,0,2,1,1,231.9748983
0,,0,,0,0,0,,0,0,,0,TOX5440,NCCCNCCCN,131.22299999999998,-0.7264,64.07,3,3,6,0,0,131.14224754399999
0,0,0,0,0,0,0,0,0,0,0,0,TOX5449,O=[N+]([O-])c1cccc(I)c1,249.00699999999998,2.1994,43.14,0,2,1,1,1,248.9286764
0,0,0,0,0,0,0,0,0,0,0,0,TOX6935,CCCCCCCCCCCCCCCCCCO,270.50099999999986,6.240200000000008,20.23,1,1,16,0,0,270.2922658
0,0,0,0,0,0,0,0,0,0,,0,TOX6932,C=CCCCCCCCCCCCCCCCC,252.4859999999999,7.043800000000006,0,0,0,15,0,0,252.28170115199998
,,,,,,,0,,0,,,TOX6933,CCCCCCCC/C=C\CCCCCCCCN,267.5009999999999,5.982600000000005,26.02,1,1,15,0,0,267.2926002
0,0,,0,0,0,0,,0,0,0,0,TOX24689,COc1ccc(NC(=O)CC(C)=O)cc1,207.22899999999998,1.6127999999999998,55.4,1,3,4,1,1,207.0895433
0,0,0,0,0,0,0,0,0,0,0,0,TOX9149,CCCCCCCCCCCCCCCC(=O)OC,270.45699999999994,5.640700000000005,26.3,0,2,14,0,0,270.2558803
0,0,0,0,0,0,0,0,0,0,0,0,TOX9145,COC(=O)CC(=O)OC,132.115,-0.2775,52.60000000000001,0,4,2,0,0,132.0422587
0,0,0,0,0,0,0,0,0,0,0,0,TOX9146,CN1CCOCC1,101.149,-0.0516,12.47,0,2,0,1,0,101.084064
0,0,0,0,0,0,0,0,0,0,0,0,TOX9143,CCCC(C)C,86.178,2.442500000000001,0,0,0,2,0,0,86.10955045
0,0,0,0,0,0,0,0,0,0,0,0,TOX5709,[Ni+2].c1cc[cH-]c1.c1cc[cH-]c1,188.88299999999998,2.8085000000000013,0,0,0,0,2,2,188.01359322000002
0,,,1,,,,,,,1,,TOX14042,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,466.90300000000053,11.24519999999999,0,0,0,28,0,0,466.5346276
,0,0,0,0,0,0,,0,,0,0,TOX11566,Cc1cccc(C)c1NC(=O)C1CCCCN1C,246.35399999999996,2.7262400000000007,32.34,1,2,2,2,1,246.1732133
0,0,0,0,0,0,0,0,0,0,0,0,TOX26861,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,382.5290000000001,3.8210000000000024,53.17,1,3,6,4,3,382.17149907199996
0,0,,0,0,0,0,,0,,0,0,TOX26863,O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,414.6870000000001,1.8844999999999996,84.22,2,6,4,3,2,413.0141812
0,,0,0,0,,,,0,,,1,TOX26862,C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)C(O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,507.6930000000003,4.477520000000005,109.25000000000001,2,8,2,3,1,507.2654590319999
0,,0,,,0,0,,0,,,,TOX26865,Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39300000000003,4.421500000000001,9.23,0,1,2,1,1,359.83724578799996
0,0,0,0,0,0,0,0,0,0,0,0,TOX26864,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,1069.2379999999998,-4.13203,435.40999999999985,14,15,19,4,2,1068.426955
0,0,,,,1,0,,0,,,,TOX26867,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,257.076,3.896700000000001,58.93,1,2,2,2,2,255.9806328
0,0,0,0,0,0,0,,0,,0,0,TOX26866,CCCCC[C@@H](O)C1C(=O)OC(C)[C@H](O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,670.8370000000003,0.8587999999999991,228.59999999999997,10,12,5,1,0,670.3928272960001
0,0,1,0,0,0,0,,0,,0,0,TOX26869,CNC(C)CCC=C(C)C,141.25799999999998,2.3407,12.03,1,1,4,0,0,141.1517496
0,0,,0,0,0,0,,0,,0,0,TOX26868,NC(=S)NS(=O)(=O)c1ccc(N)cc1,231.302,-0.2093,98.21,3,4,2,1,1,231.0136185
0,0,0,0,,0,0,0,0,0,,0,TOX22151,COC(=O)/C=C/c1ccccc1,162.188,1.8728,26.3,0,2,2,1,1,162.0680796
0,0,1,,,0,0,1,1,1,,0,TOX22154,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,269.304,3.866200000000002,65.26,1,4,4,2,2,269.1164267
0,0,1,,,0,0,0,0,0,0,0,TOX22157,CON(C)C(=O)Nc1ccc(Br)cc1,259.10299999999995,2.4742000000000006,41.57,1,2,2,1,1,258.0003897
0,,0,,0,,1,1,,1,0,1,TOX21141,CO[C@H]1[C@H]([C@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,401.88700000000017,2.554400000000001,89.69,1,6,6,3,0,401.16051529599997
0,0,,0,0,0,0,,0,,0,0,TOX3729,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I,640.0170000000002,3.5576000000000016,69.23,1,3,7,1,1,639.834811
0,0,1,0,0,0,0,0,0,0,0,0,TOX20130,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,354.45000000000005,2.647100000000001,65.56,2,4,1,5,2,354.1943427
0,0,0,0,0,0,0,0,0,0,,0,TOX20134,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,354.45000000000016,2.9525000000000015,54.7,1,5,2,5,2,354.1943426919999
0,0,0,0,,0,0,0,0,0,0,0,TOX14300,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,222.67900000000003,2.06628,52.28,0,3,2,1,1,222.06722403199998
0,0,,1,,0,0,0,0,0,1,0,TOX14303,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,367.24800000000005,4.390600000000003,74.44,1,5,9,1,1,366.09132611200005
0,,0,,1,1,0,1,,1,,1,TOX28869,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,485.9470000000004,4.391500000000003,88.61,2,7,9,4,3,485.1629956
1,0,0,0,,1,0,,0,,0,0,TOX28868,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1,358.5220000000002,5.086100000000005,43.370000000000005,0,3,2,4,0,358.25079494799996
0,0,0,0,0,0,0,0,0,0,0,0,TOX28867,c1cnc2cc3c(cc2n1)C1CNCC3C1,211.26799999999994,1.8038999999999998,37.81,1,3,0,4,2,211.1109474
0,0,0,0,0,0,0,,0,,,0,TOX28865,Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,208.69199999999998,2.3428999999999993,24.92,1,2,1,3,1,208.0767261
0,0,0,0,,0,0,,0,0,0,0,TOX28864,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,342.50800000000004,4.1982000000000035,23.550000000000004,0,3,6,3,2,342.1765845
0,0,0,,0,0,,,0,0,0,0,TOX28863,CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,328.48100000000005,4.155700000000004,23.550000000000004,0,3,5,3,2,328.1609344
0,0,0,0,,0,0,1,0,0,0,0,TOX28861,CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,356.5350000000001,4.586700000000005,23.550000000000004,0,3,6,3,2,356.1922345
0,0,0,0,0,0,,0,0,0,0,0,TOX28860,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1,352.47800000000007,3.627600000000003,43.78,1,3,6,3,2,352.2150781
0,0,0,0,0,0,0,0,0,0,,0,TOX1379,Nc1c(Cl)cc(Cl)cc1Cl,196.464,3.229,26.02,1,1,0,1,1,194.9409322
0,0,0,0,0,0,0,0,0,0,0,0,TOX1378,O=C(O)C(Cl)(Cl)Cl,163.387,1.4412,37.3,1,1,0,0,0,161.9042123
0,0,0,0,0,0,0,0,0,0,0,0,TOX1377,FC(F)(Cl)C(F)(Cl)Cl,187.37500000000003,2.9189,0,0,0,1,0,0,185.9017677
0,0,0,0,0,0,0,0,0,0,0,0,TOX1375,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,470.6910000000005,7.066100000000009,78.9,0,6,23,0,0,470.36073931999994
0,0,0,0,0,0,0,0,0,0,0,0,TOX1374,BrC(Br)Br,252.731,2.4547,0,0,0,0,0,0,249.7628363
0,,1,,1,,,,1,,0,1,TOX1373,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.26900000000003,0.8334000000000001,129.62,3,7,1,3,3,253.10759335199998
1,0,1,,,0,0,1,1,,1,0,TOX1372,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,215.256,2.2255000000000003,87.28999999999999,3,4,2,2,2,215.105862
1,0,0,,1,1,0,0,0,0,0,0,TOX1371,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,434.50400000000025,2.4188000000000005,93.06,2,6,2,5,0,434.2104669319999
0,0,0,,,0,0,1,0,0,1,0,TOX17539,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,406.9290000000001,3.689800000000001,35.53,0,3,0,3,0,403.8168811
0,,0,0,0,0,0,,0,0,1,0,TOX4479,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,199.12199999999999,0.7908,132.53,2,6,2,1,1,199.0229203
0,0,1,,1,0,0,0,1,0,,0,TOX4478,Cc1cc2nc(N)sc2cc1C,178.26000000000002,2.4953400000000006,38.91,1,3,0,2,2,178.0564693
0,0,1,0,0,0,,1,0,0,,1,TOX4473,Nc1cc(Cl)ccc1O,143.573,1.6278,46.25,2,2,0,1,1,143.0137915
0,0,,,0,0,,1,0,0,1,0,TOX4471,Nc1cc(Cl)c([N+](=O)[O-])cc1O,188.57000000000002,1.536,89.39,2,4,1,1,1,187.9988697
,,1,0,0,0,0,1,0,0,1,0,TOX4470,Nc1nc2c(Cl)cccc2s1,184.65099999999998,2.5319000000000003,38.91,1,3,0,2,2,183.9861968
0,0,0,0,0,0,0,0,0,0,0,0,TOX1117,Cc1cc(=O)n(-c2ccccc2)n1C,188.23000000000002,1.4844199999999999,26.93,0,3,1,2,2,188.094963
0,0,0,0,0,0,0,0,0,0,0,0,TOX1116,CCOc1ccc(NC(C)=O)cc1,179.219,2.0437,38.33,1,2,3,1,1,179.0946287
0,0,0,0,0,0,0,,0,0,0,0,TOX4474,Nc1cc(Cl)cc(S(=O)(=O)O)c1O,223.637,0.8745,100.62,3,4,1,1,1,222.9706064
0,0,0,0,0,0,0,0,0,0,0,0,TOX2138,CC/C=C/CCO,100.161,1.335,20.23,1,1,3,0,0,100.088815
0,0,0,0,0,0,0,0,0,0,0,0,TOX2130,O=Cc1ccc(Cl)cc1Cl,175.01399999999998,2.805900000000001,17.07,0,1,1,1,1,173.9639201
0,0,0,0,0,0,0,0,0,1,0,0,TOX2131,c1ccc(SSc2ccccc2)cc1,218.34600000000003,4.486000000000002,0,0,2,3,2,2,218.0223923
0,0,,,,0,0,0,0,0,0,0,TOX2133,CCOC(=O)c1cccc(N)c1,165.19199999999998,1.4455,52.32,1,3,2,1,1,165.0789786
0,0,0,0,0,0,0,0,0,0,0,0,TOX2137,CC/C=C\CCO,100.161,1.335,20.23,1,1,3,0,0,100.088815
0,0,0,,0,0,0,,0,0,0,0,TOX13096,O=C(O)CNC(=O)c1ccc(CO)o1,199.16199999999998,-0.4137,99.77000000000001,3,4,4,1,1,199.0480724
0,0,1,0,0,0,0,0,0,0,,0,TOX24709,COc1ccc(OC)c(NC(=O)CC(C)=O)c1,237.25499999999997,1.6214,64.63,1,4,5,1,1,237.100108
0,0,0,0,0,0,0,0,0,0,0,0,TOX3846,COP(=O)(NC(C)=O)SC,183.16899999999998,1.24,55.4,1,4,3,0,0,183.0119008
0,0,,0,0,0,0,0,0,0,0,0,TOX3845,C1=Cc2cccc3cccc1c23,152.19599999999994,3.3236000000000017,0,0,0,0,3,2,152.0626003
0,0,0,,0,0,0,0,0,0,0,0,TOX24702,ON(Cc1ccccc1)Cc1ccccc1,213.27999999999997,3.078000000000002,23.47,1,2,4,2,2,213.1153641
0,0,0,0,0,0,0,0,0,0,0,0,TOX24703,N#Cc1ccc(Cl)cc1,137.569,2.2116800000000003,23.79,0,1,0,1,1,137.0032268
0,0,0,0,0,0,0,0,0,0,0,0,TOX24252,CC(C)CCCC(=O)O,130.187,1.8973,37.3,1,1,4,0,0,130.0993797
0,0,0,0,0,0,0,0,0,0,0,0,TOX24701,COC(=O)c1ccccc1Cl,170.59499999999997,2.1266,26.3,0,2,1,1,1,170.0134571
0,0,0,0,0,0,0,0,0,0,,0,TOX24706,NCCN1CCNC1=O,129.16299999999998,-1.0297,58.36,2,2,2,1,0,129.090212
0,0,,,,0,0,0,0,0,,0,TOX24704,CC1=C(Br)C(=O)C(Br)=C/C1=C(\c1ccccc1S(=O)(=O)[O-])c1cc(Br)c(O)c(Br)c1C,697.0130000000001,6.462020000000005,94.5,1,5,3,3,2,692.7222665
